,N of colex,Recall,Model
5658,800,0.0853960396039604,Family+Prob
5659,800,0.08149910767400356,Family+Prob
5660,800,0.08848484848484849,Family+Prob
5661,800,0.07074910820451843,Family+Prob
5662,800,0.07957393483709273,Family+Prob
5663,800,0.08270202020202021,Family+Prob
5664,800,0.09314903846153846,Family+Prob
5665,800,0.08729216152019002,Family+Prob
5666,800,0.08719851576994433,Family+Prob
5667,800,0.07756563245823389,Family+Prob
5668,800,0.10474430067775724,Family+Prob
5669,800,0.08946700507614214,Family+Prob
5670,800,0.10162094763092269,Family+Prob
5671,800,0.06896551724137931,Family+Prob
5672,800,0.0988095238095238,Family+Prob
5673,800,0.0856453558504222,Family+Prob
5674,800,0.08175716900549115,Family+Prob
5675,800,0.08912108174554395,Family+Prob
5676,800,0.07673267326732673,Family+Prob
5677,800,0.08222490931076179,Family+Prob
5678,800,0.08173374613003095,Family+Prob
5679,800,0.08834134615384616,Family+Prob
5680,800,0.08445532435740515,Family+Prob
5681,800,0.0878918254456054,Family+Prob
5682,800,0.09242144177449169,Family+Prob
5683,800,0.07103490508266994,Family+Prob
5684,800,0.0922242314647378,Family+Prob
5685,800,0.09500609013398295,Family+Prob
5686,800,0.08461066830165542,Family+Prob
5687,800,0.07635009310986965,Family+Prob
5688,800,0.07711598746081505,Family+Prob
5689,800,0.08131997642899234,Family+Prob
5690,800,0.08764705882352941,Family+Prob
5691,800,0.09450277949351452,Family+Prob
5692,800,0.08348794063079777,Family+Prob
5693,800,0.08866995073891626,Family+Prob
5694,800,0.07363861386138613,Family+Prob
5695,800,0.09544072948328268,Family+Prob
5696,800,0.09905956112852665,Family+Prob
5697,800,0.07992788461538461,Family+Prob
5698,800,0.07267267267267268,Family+Prob
5699,800,0.08089607965152458,Family+Prob
5700,800,0.08682634730538923,Subfamily+Prob
5701,800,0.08397435897435897,Subfamily+Prob
5702,800,0.08801955990220049,Subfamily+Prob
5703,800,0.0768772348033373,Subfamily+Prob
5704,800,0.07659313725490197,Subfamily+Prob
5705,800,0.07434944237918216,Subfamily+Prob
5706,800,0.08173374613003095,Subfamily+Prob
5707,800,0.07134292565947242,Subfamily+Prob
5708,800,0.07506053268765134,Subfamily+Prob
5709,800,0.08297480024585126,Subfamily+Prob
5710,800,0.08996328029375765,Subfamily+Prob
5711,800,0.06674684305472038,Subfamily+Prob
5712,800,0.07934508816120907,Subfamily+Prob
5713,800,0.07233273056057866,Subfamily+Prob
5714,800,0.08394607843137254,Subfamily+Prob
5715,800,0.0751694393099199,Subfamily+Prob
5716,800,0.0729559748427673,Subfamily+Prob
5717,800,0.08278737343656939,Subfamily+Prob
5718,800,0.07754342431761786,Subfamily+Prob
5719,800,0.08552631578947369,Subfamily+Prob
5720,800,0.08935128518971848,Subfamily+Prob
5721,800,0.07518337408312958,Subfamily+Prob
5722,800,0.07484662576687116,Subfamily+Prob
5723,800,0.08098380323935213,Subfamily+Prob
5724,800,0.0839030453697949,Subfamily+Prob
5725,800,0.07908927501497903,Subfamily+Prob
5726,800,0.0812958435207824,Subfamily+Prob
5727,800,0.06932515337423313,Subfamily+Prob
5728,800,0.0846201358863496,Subfamily+Prob
5729,800,0.08076448828606658,Subfamily+Prob
5730,800,0.0831837223219629,Subfamily+Prob
5731,800,0.08498759305210918,Subfamily+Prob
5732,800,0.08313106796116505,Subfamily+Prob
5733,800,0.07777097366809553,Subfamily+Prob
5734,800,0.08498759305210918,Subfamily+Prob
5735,800,0.07603406326034064,Subfamily+Prob
5736,800,0.0825242718446602,Subfamily+Prob
5737,800,0.09001233045622688,Subfamily+Prob
5738,800,0.06277190801740211,Subfamily+Prob
5739,800,0.09013914095583787,Subfamily+Prob
5740,800,0.07810578105781057,Subfamily+Prob
5741,800,0.07389460932768019,Subfamily+Prob
5742,800,0.08594229588704727,Subfamily+Prob
5743,800,0.08064516129032258,Subfamily+Prob
5744,800,0.07478890229191798,Subfamily+Prob
5745,800,0.07565588773642465,Subfamily+Prob
5746,800,0.08559373116335142,Subfamily+Prob
5747,800,0.08650306748466258,Subfamily+Prob
5748,800,0.08434466019417476,Subfamily+Prob
5749,800,0.076875,Subfamily+Prob
5750,800,0.48055893074119077,NPM+Family+Subfamily
5751,800,0.46286065070595456,NPM+Family+Subfamily
5752,800,0.46010797840431916,NPM+Family+Subfamily
5753,800,0.4543761638733706,NPM+Family+Subfamily
5754,800,0.47997535428219346,NPM+Family+Subfamily
5755,800,0.4633228840125392,NPM+Family+Subfamily
5756,800,0.490931832395247,NPM+Family+Subfamily
5757,800,0.45607701564380265,NPM+Family+Subfamily
5758,800,0.45698924731182794,NPM+Family+Subfamily
5759,800,0.45504252733900363,NPM+Family+Subfamily
5760,800,0.4845921450151057,NPM+Family+Subfamily
5761,800,0.47571606475716066,NPM+Family+Subfamily
5762,800,0.44603867747972553,NPM+Family+Subfamily
5763,800,0.4475733972438586,NPM+Family+Subfamily
5764,800,0.4424832623250152,NPM+Family+Subfamily
5765,800,0.45761670761670764,NPM+Family+Subfamily
5766,800,0.45465465465465466,NPM+Family+Subfamily
5767,800,0.43673731535003213,NPM+Family+Subfamily
5768,800,0.47455548743102394,NPM+Family+Subfamily
5769,800,0.45899705014749265,NPM+Family+Subfamily
5770,800,0.48070841239721696,NPM+Family+Subfamily
5771,800,0.47936893203883496,NPM+Family+Subfamily
5772,800,0.43720095693779903,NPM+Family+Subfamily
5773,800,0.4742647058823529,NPM+Family+Subfamily
5774,800,0.4692635423006695,NPM+Family+Subfamily
5775,800,0.47732997481108314,NPM+Family+Subfamily
5776,800,0.42355117139334153,NPM+Family+Subfamily
5777,800,0.4523953911461492,NPM+Family+Subfamily
5778,800,0.47034400948991695,NPM+Family+Subfamily
5779,800,0.46413243408951566,NPM+Family+Subfamily
5780,800,0.4815270935960591,NPM+Family+Subfamily
5781,800,0.4677904876580373,NPM+Family+Subfamily
5782,800,0.47102803738317756,NPM+Family+Subfamily
5783,800,0.40878988561107765,NPM+Family+Subfamily
5784,800,0.40676923076923077,NPM+Family+Subfamily
5785,800,0.43345543345543347,NPM+Family+Subfamily
5786,800,0.44376528117359415,NPM+Family+Subfamily
5787,800,0.40572792362768495,NPM+Family+Subfamily
5788,800,0.4665391969407266,NPM+Family+Subfamily
5789,800,0.5057332528666264,NPM+Family+Subfamily
5790,800,0.4997036158861885,NPM+Family+Subfamily
5791,800,0.4481458202388435,NPM+Family+Subfamily
5792,800,0.4500624219725343,NPM+Family+Subfamily
5793,800,0.4908759124087591,NPM+Family+Subfamily
5794,800,0.44794188861985473,NPM+Family+Subfamily
5795,800,0.4432234432234432,NPM+Family+Subfamily
5796,800,0.44289185905224787,NPM+Family+Subfamily
5797,800,0.4188514357053683,NPM+Family+Subfamily
5798,800,0.42378241619228335,NPM+Family+Subfamily
5799,800,0.4739613809245173,NPM+Family+Subfamily
5800,800,0.49788263762855417,NPM+Family+Prob
5801,800,0.4698646986469865,NPM+Family+Prob
5802,800,0.4910988336402701,NPM+Family+Prob
5803,800,0.47823383084577115,NPM+Family+Prob
5804,800,0.4536144578313253,NPM+Family+Prob
5805,800,0.4922887106724244,NPM+Family+Prob
5806,800,0.4815278647463995,NPM+Family+Prob
5807,800,0.49183303085299457,NPM+Family+Prob
5808,800,0.5045927740355175,NPM+Family+Prob
5809,800,0.4599282296650718,NPM+Family+Prob
5810,800,0.4933837429111531,NPM+Family+Prob
5811,800,0.46411483253588515,NPM+Family+Prob
5812,800,0.48286604361370716,NPM+Family+Prob
5813,800,0.47653429602888087,NPM+Family+Prob
5814,800,0.4896969696969697,NPM+Family+Prob
5815,800,0.4643734643734644,NPM+Family+Prob
5816,800,0.4544899205864386,NPM+Family+Prob
5817,800,0.4990583804143126,NPM+Family+Prob
5818,800,0.48479318734793186,NPM+Family+Prob
5819,800,0.501194743130227,NPM+Family+Prob
5820,800,0.48905109489051096,NPM+Family+Prob
5821,800,0.4823247453565009,NPM+Family+Prob
5822,800,0.4988038277511962,NPM+Family+Prob
5823,800,0.4597912829957029,NPM+Family+Prob
5824,800,0.47631241997439183,NPM+Family+Prob
5825,800,0.477859778597786,NPM+Family+Prob
5826,800,0.48172169811320753,NPM+Family+Prob
5827,800,0.4742462311557789,NPM+Family+Prob
5828,800,0.4669867947178872,NPM+Family+Prob
5829,800,0.4968671679197995,NPM+Family+Prob
5830,800,0.4936092513694461,NPM+Family+Prob
5831,800,0.48237476808905383,NPM+Family+Prob
5832,800,0.4541511771995043,NPM+Family+Prob
5833,800,0.5,NPM+Family+Prob
5834,800,0.4430604982206406,NPM+Family+Prob
5835,800,0.4803247970018738,NPM+Family+Prob
5836,800,0.45764777574649607,NPM+Family+Prob
5837,800,0.4672382118799755,NPM+Family+Prob
5838,800,0.5125689760882894,NPM+Family+Prob
5839,800,0.4808383233532934,NPM+Family+Prob
5840,800,0.4422287390029325,NPM+Family+Prob
5841,800,0.47697974217311234,NPM+Family+Prob
5842,800,0.4856093080220453,NPM+Family+Prob
5843,800,0.48613678373382624,NPM+Family+Prob
5844,800,0.47225725094577553,NPM+Family+Prob
5845,800,0.435085497150095,NPM+Family+Prob
5846,800,0.46809815950920247,NPM+Family+Prob
5847,800,0.4400694846554719,NPM+Family+Prob
5848,800,0.4977973568281938,NPM+Family+Prob
5849,800,0.5015142337976983,NPM+Family+Prob
5850,800,0.4286567164179104,NPM+Subfamily+Prob
5851,800,0.42641509433962266,NPM+Subfamily+Prob
5852,800,0.42874039030159666,NPM+Subfamily+Prob
5853,800,0.4121580547112462,NPM+Subfamily+Prob
5854,800,0.4622222222222222,NPM+Subfamily+Prob
5855,800,0.4596923076923077,NPM+Subfamily+Prob
5856,800,0.40667490729295425,NPM+Subfamily+Prob
5857,800,0.47537993920972643,NPM+Subfamily+Prob
5858,800,0.47980416156670747,NPM+Subfamily+Prob
5859,800,0.43833131801692865,NPM+Subfamily+Prob
5860,800,0.47381546134663344,NPM+Subfamily+Prob
5861,800,0.45905558876270175,NPM+Subfamily+Prob
5862,800,0.4546001202645821,NPM+Subfamily+Prob
5863,800,0.4190077704722056,NPM+Subfamily+Prob
5864,800,0.4868841970569418,NPM+Subfamily+Prob
5865,800,0.4535160905840286,NPM+Subfamily+Prob
5866,800,0.43031784841075793,NPM+Subfamily+Prob
5867,800,0.4559748427672956,NPM+Subfamily+Prob
5868,800,0.43431803896920174,NPM+Subfamily+Prob
5869,800,0.4408090422367638,NPM+Subfamily+Prob
5870,800,0.4606133493686109,NPM+Subfamily+Prob
5871,800,0.4327226784586229,NPM+Subfamily+Prob
5872,800,0.4518879415347138,NPM+Subfamily+Prob
5873,800,0.4645042839657283,NPM+Subfamily+Prob
5874,800,0.4419588875453446,NPM+Subfamily+Prob
5875,800,0.40752351097178685,NPM+Subfamily+Prob
5876,800,0.44544364508393286,NPM+Subfamily+Prob
5877,800,0.45098039215686275,NPM+Subfamily+Prob
5878,800,0.42418772563176893,NPM+Subfamily+Prob
5879,800,0.4669549104385423,NPM+Subfamily+Prob
5880,800,0.45215311004784686,NPM+Subfamily+Prob
5881,800,0.47639484978540775,NPM+Subfamily+Prob
5882,800,0.4701120797011208,NPM+Subfamily+Prob
5883,800,0.42735562310030395,NPM+Subfamily+Prob
5884,800,0.45807644882860665,NPM+Subfamily+Prob
5885,800,0.44984802431610943,NPM+Subfamily+Prob
5886,800,0.42874692874692877,NPM+Subfamily+Prob
5887,800,0.4187725631768953,NPM+Subfamily+Prob
5888,800,0.4353448275862069,NPM+Subfamily+Prob
5889,800,0.45330859616573904,NPM+Subfamily+Prob
5890,800,0.45493562231759654,NPM+Subfamily+Prob
5891,800,0.4335154826958106,NPM+Subfamily+Prob
5892,800,0.4662203286670724,NPM+Subfamily+Prob
5893,800,0.43355786895284754,NPM+Subfamily+Prob
5894,800,0.44204685573366215,NPM+Subfamily+Prob
5895,800,0.4786377708978328,NPM+Subfamily+Prob
5896,800,0.3989071038251366,NPM+Subfamily+Prob
5897,800,0.45165315034310666,NPM+Subfamily+Prob
5898,800,0.45963855421686745,NPM+Subfamily+Prob
5899,800,0.4403391883706844,NPM+Subfamily+Prob
5900,800,0.08509354254677128,Family+Subfamily+Prob
5901,800,0.09561998766193708,Family+Subfamily+Prob
5902,800,0.08898568761667704,Family+Subfamily+Prob
5903,800,0.08086904043452021,Family+Subfamily+Prob
5904,800,0.09547123623011015,Family+Subfamily+Prob
5905,800,0.0927960927960928,Family+Subfamily+Prob
5906,800,0.08199753390875462,Family+Subfamily+Prob
5907,800,0.08338405356055995,Family+Subfamily+Prob
5908,800,0.07997557997557997,Family+Subfamily+Prob
5909,800,0.0782874617737003,Family+Subfamily+Prob
5910,800,0.08898568761667704,Family+Subfamily+Prob
5911,800,0.09079903147699758,Family+Subfamily+Prob
5912,800,0.07886815171583383,Family+Subfamily+Prob
5913,800,0.09153175591531756,Family+Subfamily+Prob
5914,800,0.08727272727272728,Family+Subfamily+Prob
5915,800,0.09671419714817112,Family+Subfamily+Prob
5916,800,0.08886255924170616,Family+Subfamily+Prob
5917,800,0.08954289292423294,Family+Subfamily+Prob
5918,800,0.07941176470588235,Family+Subfamily+Prob
5919,800,0.08998732572877059,Family+Subfamily+Prob
5920,800,0.09398034398034398,Family+Subfamily+Prob
5921,800,0.07617306520414381,Family+Subfamily+Prob
5922,800,0.09969418960244648,Family+Subfamily+Prob
5923,800,0.08663819402074435,Family+Subfamily+Prob
5924,800,0.07777097366809553,Family+Subfamily+Prob
5925,800,0.10279263220439691,Family+Subfamily+Prob
5926,800,0.086404833836858,Family+Subfamily+Prob
5927,800,0.0779537149817296,Family+Subfamily+Prob
5928,800,0.08348680171884591,Family+Subfamily+Prob
5929,800,0.08870453095086152,Family+Subfamily+Prob
5930,800,0.08855047941342357,Family+Subfamily+Prob
5931,800,0.09993753903810118,Family+Subfamily+Prob
5932,800,0.09428032683846638,Family+Subfamily+Prob
5933,800,0.09165613147914033,Family+Subfamily+Prob
5934,800,0.0767341927562922,Family+Subfamily+Prob
5935,800,0.08731082654249127,Family+Subfamily+Prob
5936,800,0.09221183800623053,Family+Subfamily+Prob
5937,800,0.07043147208121828,Family+Subfamily+Prob
5938,800,0.09801563439567047,Family+Subfamily+Prob
5939,800,0.0885997521685254,Family+Subfamily+Prob
5940,800,0.09113924050632911,Family+Subfamily+Prob
5941,800,0.09134045077105575,Family+Subfamily+Prob
5942,800,0.0782292298362644,Family+Subfamily+Prob
5943,800,0.08610086100861009,Family+Subfamily+Prob
5944,800,0.08501529051987768,Family+Subfamily+Prob
5945,800,0.10173697270471464,Family+Subfamily+Prob
5946,800,0.07422802850356294,Family+Subfamily+Prob
5947,800,0.0967741935483871,Family+Subfamily+Prob
5948,800,0.07367149758454106,Family+Subfamily+Prob
5949,800,0.09615384615384616,Family+Subfamily+Prob
5950,800,0.48752969121140144,NPM+Family+Subfamily+Prob
5951,800,0.47378161628624305,NPM+Family+Subfamily+Prob
5952,800,0.45294474802671525,NPM+Family+Subfamily+Prob
5953,800,0.49472377405338297,NPM+Family+Subfamily+Prob
5954,800,0.47613143211407316,NPM+Family+Subfamily+Prob
5955,800,0.47670025188916876,NPM+Family+Subfamily+Prob
5956,800,0.46935096153846156,NPM+Family+Subfamily+Prob
5957,800,0.5132798023471279,NPM+Family+Subfamily+Prob
5958,800,0.45115995115995117,NPM+Family+Subfamily+Prob
5959,800,0.47270545890821836,NPM+Family+Subfamily+Prob
5960,800,0.49002493765586036,NPM+Family+Subfamily+Prob
5961,800,0.4355942750466708,NPM+Family+Subfamily+Prob
5962,800,0.47176684881602915,NPM+Family+Subfamily+Prob
5963,800,0.5036101083032491,NPM+Family+Subfamily+Prob
5964,800,0.4607487922705314,NPM+Family+Subfamily+Prob
5965,800,0.48862937922556854,NPM+Family+Subfamily+Prob
5966,800,0.46967821782178215,NPM+Family+Subfamily+Prob
5967,800,0.4773413897280967,NPM+Family+Subfamily+Prob
5968,800,0.4818181818181818,NPM+Family+Subfamily+Prob
5969,800,0.5006142506142506,NPM+Family+Subfamily+Prob
5970,800,0.49029982363315694,NPM+Family+Subfamily+Prob
5971,800,0.47958561852528947,NPM+Family+Subfamily+Prob
5972,800,0.491875,NPM+Family+Subfamily+Prob
5973,800,0.47403381642512077,NPM+Family+Subfamily+Prob
5974,800,0.49366286438529783,NPM+Family+Subfamily+Prob
5975,800,0.5255292652552926,NPM+Family+Subfamily+Prob
5976,800,0.4713216957605985,NPM+Family+Subfamily+Prob
5977,800,0.4381625441696113,NPM+Family+Subfamily+Prob
5978,800,0.4839108910891089,NPM+Family+Subfamily+Prob
5979,800,0.4872881355932203,NPM+Family+Subfamily+Prob
5980,800,0.48194945848375453,NPM+Family+Subfamily+Prob
5981,800,0.4928348909657321,NPM+Family+Subfamily+Prob
5982,800,0.4701670644391408,NPM+Family+Subfamily+Prob
5983,800,0.49034981905910735,NPM+Family+Subfamily+Prob
5984,800,0.4596825396825397,NPM+Family+Subfamily+Prob
5985,800,0.4887946698970321,NPM+Family+Subfamily+Prob
5986,800,0.478287841191067,NPM+Family+Subfamily+Prob
5987,800,0.46214415505754086,NPM+Family+Subfamily+Prob
5988,800,0.48123076923076924,NPM+Family+Subfamily+Prob
5989,800,0.4905314599877825,NPM+Family+Subfamily+Prob
5990,800,0.4717566728739913,NPM+Family+Subfamily+Prob
5991,800,0.4731051344743276,NPM+Family+Subfamily+Prob
5992,800,0.4563679245283019,NPM+Family+Subfamily+Prob
5993,800,0.4821092278719397,NPM+Family+Subfamily+Prob
5994,800,0.4628048780487805,NPM+Family+Subfamily+Prob
5995,800,0.4513432835820895,NPM+Family+Subfamily+Prob
5996,800,0.47496947496947495,NPM+Family+Subfamily+Prob
5997,800,0.4952741020793951,NPM+Family+Subfamily+Prob
5998,800,0.4579164214243673,NPM+Family+Subfamily+Prob
5999,800,0.4578313253012048,NPM+Family+Subfamily+Prob
6000,900,0.2318401937046005,NPM
6001,900,0.2562755399883246,NPM
6002,900,0.21389728096676738,NPM
6003,900,0.23372781065088757,NPM
6004,900,0.21561561561561562,NPM
6005,900,0.24742891712038717,NPM
6006,900,0.21363359707851493,NPM
6007,900,0.23416965352449223,NPM
6008,900,0.23690337601862632,NPM
6009,900,0.22880853586247776,NPM
6010,900,0.21388367729831145,NPM
6011,900,0.23902728351126928,NPM
6012,900,0.24429771908763506,NPM
6013,900,0.23923444976076555,NPM
6014,900,0.23515981735159816,NPM
6015,900,0.24584323040380046,NPM
6016,900,0.2388888888888889,NPM
6017,900,0.22706422018348624,NPM
6018,900,0.2279951100244499,NPM
6019,900,0.2483737433471319,NPM
6020,900,0.23306894447834045,NPM
6021,900,0.23243243243243245,NPM
6022,900,0.23454545454545456,NPM
6023,900,0.22977528089887642,NPM
6024,900,0.24923826934795856,NPM
6025,900,0.241725768321513,NPM
6026,900,0.43833131801692865,NPM
6027,900,0.22464622641509435,NPM
6028,900,0.24065138721351026,NPM
6029,900,0.22208955223880597,NPM
6030,900,0.23086124401913877,NPM
6031,900,0.22911694510739858,NPM
6032,900,0.26694411414982167,NPM
6033,900,0.21020656136087484,NPM
6034,900,0.22895821071218364,NPM
6035,900,0.2272189349112426,NPM
6036,900,0.238123872519543,NPM
6037,900,0.2316043425814234,NPM
6038,900,0.23660977045320777,NPM
6039,900,0.24864864864864866,NPM
6040,900,0.22677925211097708,NPM
6041,900,0.2402869097429767,NPM
6042,900,0.23695014662756597,NPM
6043,900,0.23008849557522124,NPM
6044,900,0.23114355231143552,NPM
6045,900,0.25074096028452875,NPM
6046,900,0.24954792043399637,NPM
6047,900,0.22643818849449204,NPM
6048,900,0.22823529411764706,NPM
6049,900,0.22595870206489677,NPM
6050,900,0.0,Family
6051,900,0.0,Family
6052,900,0.0,Family
6053,900,0.0,Family
6054,900,0.0,Family
6055,900,0.0,Family
6056,900,0.0,Family
6057,900,0.0,Family
6058,900,0.0,Family
6059,900,0.0,Family
6060,900,0.0,Family
6061,900,0.0,Family
6062,900,0.0,Family
6063,900,0.0,Family
6064,900,0.0,Family
6065,900,0.0,Family
6066,900,0.0,Family
6067,900,0.0,Family
6068,900,0.0,Family
6069,900,0.0,Family
6070,900,0.0,Family
6071,900,0.0,Family
6072,900,0.0,Family
6073,900,0.0,Family
6074,900,0.0,Family
6075,900,0.0,Family
6076,900,0.0,Family
6077,900,0.0,Family
6078,900,0.0,Family
6079,900,0.0,Family
6080,900,0.0,Family
6081,900,0.0,Family
6082,900,0.0,Family
6083,900,0.0,Family
6084,900,0.0,Family
6085,900,0.0,Family
6086,900,0.0,Family
6087,900,0.0,Family
6088,900,0.0,Family
6089,900,0.0,Family
6090,900,0.0,Family
6091,900,0.0,Family
6092,900,0.0,Family
6093,900,0.0,Family
6094,900,0.0,Family
6095,900,0.0,Family
6096,900,0.0,Family
6097,900,0.0,Family
6098,900,0.0,Family
6099,900,0.0,Family
6100,900,0.0,Subfamily
6101,900,0.0,Subfamily
6102,900,0.0,Subfamily
6103,900,0.0,Subfamily
6104,900,0.0,Subfamily
6105,900,0.0,Subfamily
6106,900,0.0,Subfamily
6107,900,0.0,Subfamily
6108,900,0.0,Subfamily
6109,900,0.0,Subfamily
6110,900,0.0,Subfamily
6111,900,0.0,Subfamily
6112,900,0.0,Subfamily
6113,900,0.0,Subfamily
6114,900,0.0,Subfamily
6115,900,0.0,Subfamily
6116,900,0.0,Subfamily
6117,900,0.0,Subfamily
6118,900,0.0,Subfamily
6119,900,0.0,Subfamily
6120,900,0.0,Subfamily
6121,900,0.0,Subfamily
6122,900,0.0,Subfamily
6123,900,0.0,Subfamily
6124,900,0.0,Subfamily
6125,900,0.0,Subfamily
6126,900,0.0,Subfamily
6127,900,0.0,Subfamily
6128,900,0.0,Subfamily
6129,900,0.0,Subfamily
6130,900,0.0,Subfamily
6131,900,0.0,Subfamily
6132,900,0.0,Subfamily
6133,900,0.0,Subfamily
6134,900,0.0,Subfamily
6135,900,0.0,Subfamily
6136,900,0.0,Subfamily
6137,900,0.0,Subfamily
6138,900,0.0,Subfamily
6139,900,0.0,Subfamily
6140,900,0.0,Subfamily
6141,900,0.0,Subfamily
6142,900,0.0,Subfamily
6143,900,0.0,Subfamily
6144,900,0.0,Subfamily
6145,900,0.0,Subfamily
6146,900,0.0,Subfamily
6147,900,0.0,Subfamily
6148,900,0.0,Subfamily
6149,900,0.0,Subfamily
6150,900,0.05568862275449102,Prob
6151,900,0.04518779342723005,Prob
6152,900,0.03767757875231625,Prob
6153,900,0.05380116959064327,Prob
6154,900,0.049641148325358854,Prob
6155,900,0.045717592592592594,Prob
6156,900,0.03513022410660206,Prob
6157,900,0.03596287703016241,Prob
6158,900,0.027124773960216998,Prob
6159,900,0.05083694978301302,Prob
6160,900,0.05614657210401891,Prob
6161,900,0.061307113938692884,Prob
6162,900,0.06394316163410302,Prob
6163,900,0.060072815533980584,Prob
6164,900,0.05071119356833643,Prob
6165,900,0.06726726726726727,Prob
6166,900,0.04739336492890995,Prob
6167,900,0.05927682276229994,Prob
6168,900,0.05250596658711217,Prob
6169,900,0.04219409282700422,Prob
6170,900,0.052412150089338895,Prob
6171,900,0.04630186410102225,Prob
6172,900,0.052881758764111705,Prob
6173,900,0.025596276905177427,Prob
6174,900,0.05947271612507664,Prob
6175,900,0.04337899543378995,Prob
6176,900,0.05045045045045045,Prob
6177,900,0.04919016196760648,Prob
6178,900,0.03490508266993264,Prob
6179,900,0.06996381182147166,Prob
6180,900,0.04778972520908005,Prob
6181,900,0.06257242178447277,Prob
6182,900,0.02599758162031439,Prob
6183,900,0.06321493076459964,Prob
6184,900,0.04879518072289157,Prob
6185,900,0.06090133982947625,Prob
6186,900,0.05804111245465538,Prob
6187,900,0.04809384164222874,Prob
6188,900,0.04297820823244552,Prob
6189,900,0.03542392566782811,Prob
6190,900,0.052568697729988054,Prob
6191,900,0.04342581423401689,Prob
6192,900,0.05493207324276432,Prob
6193,900,0.06923076923076923,Prob
6194,900,0.05421686746987952,Prob
6195,900,0.05039950829748002,Prob
6196,900,0.05257076834199884,Prob
6197,900,0.025670945157526253,Prob
6198,900,0.056200366524129505,Prob
6199,900,0.05162064825930372,Prob
6200,900,0.3970059880239521,NPM+Family
6201,900,0.41332547169811323,NPM+Family
6202,900,0.4,NPM+Family
6203,900,0.4361389052383755,NPM+Family
6204,900,0.424390243902439,NPM+Family
6205,900,0.43462686567164177,NPM+Family
6206,900,0.44132334581772786,NPM+Family
6207,900,0.4251036116044997,NPM+Family
6208,900,0.4144508670520231,NPM+Family
6209,900,0.4306134603930911,NPM+Family
6210,900,0.4166157605375687,NPM+Family
6211,900,0.42226148409893993,NPM+Family
6212,900,0.4383003492433062,NPM+Family
6213,900,0.4354243542435424,NPM+Family
6214,900,0.40035377358490565,NPM+Family
6215,900,0.3970414201183432,NPM+Family
6216,900,0.39018551765409937,NPM+Family
6217,900,0.41919504643962846,NPM+Family
6218,900,0.41978922716627637,NPM+Family
6219,900,0.43465405085748077,NPM+Family
6220,900,0.4283987915407855,NPM+Family
6221,900,0.4085697042848521,NPM+Family
6222,900,0.4212121212121212,NPM+Family
6223,900,0.3927510398098633,NPM+Family
6224,900,0.41502890173410406,NPM+Family
6225,900,0.43241626794258375,NPM+Family
6226,900,0.3973268529769137,NPM+Family
6227,900,0.3839712918660287,NPM+Family
6228,900,0.413733410271206,NPM+Family
6229,900,0.40556900726392253,NPM+Family
6230,900,0.43423423423423424,NPM+Family
6231,900,0.43478260869565216,NPM+Family
6232,900,0.4296254256526674,NPM+Family
6233,900,0.4229828850855746,NPM+Family
6234,900,0.3758189398451459,NPM+Family
6235,900,0.4572425828970332,NPM+Family
6236,900,0.42279855247285886,NPM+Family
6237,900,0.44012345679012344,NPM+Family
6238,900,0.37791044776119403,NPM+Family
6239,900,0.39518496770405165,NPM+Family
6240,900,0.42941523922031893,NPM+Family
6241,900,0.38730723606168443,NPM+Family
6242,900,0.4186327888687235,NPM+Family
6243,900,0.42697290930506476,NPM+Family
6244,900,0.43829787234042555,NPM+Family
6245,900,0.4227941176470588,NPM+Family
6246,900,0.4171060339777387,NPM+Family
6247,900,0.41391509433962265,NPM+Family
6248,900,0.4439083232810615,NPM+Family
6249,900,0.3799048751486326,NPM+Family
6250,900,0.3961352657004831,NPM+Subfamily
6251,900,0.3912536443148688,NPM+Subfamily
6252,900,0.37463810075275045,NPM+Subfamily
6253,900,0.42289156626506025,NPM+Subfamily
6254,900,0.4038342609771181,NPM+Subfamily
6255,900,0.4103030303030303,NPM+Subfamily
6256,900,0.3963593658250147,NPM+Subfamily
6257,900,0.38187311178247735,NPM+Subfamily
6258,900,0.42268656716417913,NPM+Subfamily
6259,900,0.39775413711583923,NPM+Subfamily
6260,900,0.3765112262521589,NPM+Subfamily
6261,900,0.40024038461538464,NPM+Subfamily
6262,900,0.430952380952381,NPM+Subfamily
6263,900,0.4072910119421747,NPM+Subfamily
6264,900,0.3998825601879037,NPM+Subfamily
6265,900,0.42026378896882494,NPM+Subfamily
6266,900,0.3916861826697892,NPM+Subfamily
6267,900,0.40736270368135186,NPM+Subfamily
6268,900,0.4007155635062612,NPM+Subfamily
6269,900,0.3651651651651652,NPM+Subfamily
6270,900,0.42227516378796903,NPM+Subfamily
6271,900,0.42201834862385323,NPM+Subfamily
6272,900,0.39172749391727496,NPM+Subfamily
6273,900,0.3935860058309038,NPM+Subfamily
6274,900,0.37309048178613397,NPM+Subfamily
6275,900,0.4075605434140579,NPM+Subfamily
6276,900,0.3710162357185809,NPM+Subfamily
6277,900,0.40576368876080693,NPM+Subfamily
6278,900,0.4276923076923077,NPM+Subfamily
6279,900,0.4098854731766124,NPM+Subfamily
6280,900,0.4114457831325301,NPM+Subfamily
6281,900,0.4005813953488372,NPM+Subfamily
6282,900,0.3859041016753322,NPM+Subfamily
6283,900,0.39190031152647975,NPM+Subfamily
