,Feature,Language,NPM,Family,Subfamily,Prob,Present
29306,LONG + FOR A LONG TIME,Buryat,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29307,LONG + FOR A LONG TIME,Bulgarian,0.703125,Indo-European,Balto-Slavic,0.08571428571428572,0
29308,LONG + FOR A LONG TIME,Catalan,0.4921875,Indo-European,Italic,0.08571428571428572,0
29309,LONG + FOR A LONG TIME,Czech,0.640625,Indo-European,Balto-Slavic,0.08571428571428572,0
29310,LONG + FOR A LONG TIME,Chechen,0.6875,Nakh-Daghestanian,Nakh,0.08571428571428572,0
29311,LONG + FOR A LONG TIME,Chuvash,0.328125,Turkic,Bolgar,0.08571428571428572,0
29312,LONG + FOR A LONG TIME,Chukchi,0.0,Chukotko-Kamchatkan,Chukotian,0.08571428571428572,0
29313,LONG + FOR A LONG TIME,Mandarin Chinese,0.0,Sino-Tibetan,Sinitic,0.08571428571428572,0
29314,LONG + FOR A LONG TIME,Welsh,0.8125,Indo-European,Celtic,0.08571428571428572,0
29315,LONG + FOR A LONG TIME,Danish,0.765625,Indo-European,Germanic,0.08571428571428572,0
29316,LONG + FOR A LONG TIME,Dargwa,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29317,LONG + FOR A LONG TIME,Tsez,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29318,LONG + FOR A LONG TIME,German,0.75,Indo-European,Germanic,0.08571428571428572,0
29319,LONG + FOR A LONG TIME,Estonian,0.453125,Uralic,Finnic,0.08571428571428572,0
29320,LONG + FOR A LONG TIME,Modern Greek,0.6015625,Indo-European,Graeco-Phrygian,0.08571428571428572,0
29321,LONG + FOR A LONG TIME,Forest Enets,0.16015625,Uralic,Samoyedic,0.08571428571428572,0
29322,LONG + FOR A LONG TIME,English,1.0703125,Indo-European,Germanic,0.08571428571428572,1
29323,LONG + FOR A LONG TIME,Central Siberian Yupik,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29324,LONG + FOR A LONG TIME,Basque,0.4375,Basque,Basque,0.08571428571428572,0
29325,LONG + FOR A LONG TIME,Evenki,0.080078125,Tungusic,Northern Tungusic,0.08571428571428572,0
29326,LONG + FOR A LONG TIME,Finnish,0.453125,Uralic,Finnic,0.08571428571428572,0
29327,LONG + FOR A LONG TIME,French,0.875,Indo-European,Italic,0.08571428571428572,0
29328,LONG + FOR A LONG TIME,Nanai,0.25,Tungusic,Central Tungusic,0.08571428571428572,0
29329,LONG + FOR A LONG TIME,Irish,1.0625,Indo-European,Celtic,0.08571428571428572,1
29330,LONG + FOR A LONG TIME,Modern Hebrew,0.6953125,Afro-Asiatic,Semitic,0.08571428571428572,0
29331,LONG + FOR A LONG TIME,Hindi,0.0,Indo-European,Indo-Aryan,0.08571428571428572,0
29332,LONG + FOR A LONG TIME,Croatian,0.546875,Indo-European,Balto-Slavic,0.08571428571428572,0
29333,LONG + FOR A LONG TIME,Hungarian,0.546875,Uralic,Hungarian,0.08571428571428572,0
29334,LONG + FOR A LONG TIME,Armenian,0.6875,Indo-European,Armenic,0.08571428571428572,0
29335,LONG + FOR A LONG TIME,Icelandic,0.0,Indo-European,Germanic,0.08571428571428572,0
29336,LONG + FOR A LONG TIME,Italian,0.609375,Indo-European,Italic,0.08571428571428572,0
29337,LONG + FOR A LONG TIME,Itelmen,0.0,Chukotko-Kamchatkan,Itelmen,0.08571428571428572,0
29338,LONG + FOR A LONG TIME,Japanese,0.0,Japonic,Japanesic,0.08571428571428572,0
29339,LONG + FOR A LONG TIME,Kalaallisut,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29340,LONG + FOR A LONG TIME,Kannada,0.5,Dravidian,South Dravidian,0.08571428571428572,1
29341,LONG + FOR A LONG TIME,Georgian,0.84375,Kartvelian,Georgian-Zan,0.08571428571428572,0
29342,LONG + FOR A LONG TIME,Kazakh,0.0,Turkic,Kipchak,0.08571428571428572,0
29343,LONG + FOR A LONG TIME,Northern Khanty,0.6015625,Uralic,Khantyic,0.08571428571428572,1
29344,LONG + FOR A LONG TIME,Ket,0.16015625,Yeniseian,Northern Yeniseian,0.08571428571428572,0
29345,LONG + FOR A LONG TIME,Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29346,LONG + FOR A LONG TIME,Northern Kurdish,1.078125,Indo-European,Iranian,0.08571428571428572,1
29347,LONG + FOR A LONG TIME,Komi-Permyak,0.453125,Uralic,Permian,0.08571428571428572,0
29348,LONG + FOR A LONG TIME,Korean,0.0,Koreanic,Korean,0.08571428571428572,0
29349,LONG + FOR A LONG TIME,Komi-Zyrian,0.390625,Uralic,Permian,0.08571428571428572,0
29350,LONG + FOR A LONG TIME,North Karelian,0.296875,Uralic,Finnic,0.08571428571428572,0
29351,LONG + FOR A LONG TIME,Latvian,0.5,Indo-European,Balto-Slavic,0.08571428571428572,0
29352,LONG + FOR A LONG TIME,Lak,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29353,LONG + FOR A LONG TIME,Lezgian,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29354,LONG + FOR A LONG TIME,Lithuanian,0.46875,Indo-European,Balto-Slavic,0.08571428571428572,0
29355,LONG + FOR A LONG TIME,Livonian,0.46875,Uralic,Finnic,0.08571428571428572,0
29356,LONG + FOR A LONG TIME,Malayalam,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29357,LONG + FOR A LONG TIME,Moksha,0.453125,Uralic,Mordvin,0.08571428571428572,0
29358,LONG + FOR A LONG TIME,Meadow Mari,0.328125,Uralic,Mari,0.08571428571428572,0
29359,LONG + FOR A LONG TIME,Manchu,0.5,Tungusic,Manchu-Jurchen,0.08571428571428572,1
29360,LONG + FOR A LONG TIME,Northern Mansi,0.3515625,Uralic,Mansic,0.08571428571428572,0
29361,LONG + FOR A LONG TIME,Hill Mari,0.328125,Uralic,Mari,0.08571428571428572,0
29362,LONG + FOR A LONG TIME,Erzya,0.453125,Uralic,Mordvin,0.08571428571428572,0
29363,LONG + FOR A LONG TIME,Nganasan,0.16015625,Uralic,Samoyedic,0.08571428571428572,0
29364,LONG + FOR A LONG TIME,Nivkh,0.125,Nivkh,Nivkh,0.08571428571428572,0
29365,LONG + FOR A LONG TIME,Dutch,1.125,Indo-European,Germanic,0.08571428571428572,1
29366,LONG + FOR A LONG TIME,Norwegian (Bokmål),0.59375,Indo-European,Germanic,0.08571428571428572,0
29367,LONG + FOR A LONG TIME,Olonets Karelian,0.34375,Uralic,Finnic,0.08571428571428572,0
29368,LONG + FOR A LONG TIME,Ossetian,0.6875,Indo-European,Iranian,0.08571428571428572,0
29369,LONG + FOR A LONG TIME,Northern Pashto,0.0,Indo-European,Iranian,0.08571428571428572,0
29370,LONG + FOR A LONG TIME,Western Farsi,0.0,Indo-European,Iranian,0.08571428571428572,0
29371,LONG + FOR A LONG TIME,Polish,0.640625,Indo-European,Balto-Slavic,0.08571428571428572,0
29372,LONG + FOR A LONG TIME,Portuguese,0.43359375,Indo-European,Italic,0.08571428571428572,0
29373,LONG + FOR A LONG TIME,Romanian,0.484375,Indo-European,Italic,0.08571428571428572,0
29374,LONG + FOR A LONG TIME,Russian,0.40625,Indo-European,Balto-Slavic,0.08571428571428572,0
29375,LONG + FOR A LONG TIME,Sakha,0.0,Turkic,North Siberian Turkic,0.08571428571428572,0
29376,LONG + FOR A LONG TIME,Northern Selkup,0.30078125,Uralic,Samoyedic,0.08571428571428572,0
29377,LONG + FOR A LONG TIME,Kildin Sami,0.34375,Uralic,Saami,0.08571428571428572,0
29378,LONG + FOR A LONG TIME,Slovak,0.5625,Indo-European,Balto-Slavic,0.08571428571428572,0
29379,LONG + FOR A LONG TIME,Slovene,0.734375,Indo-European,Balto-Slavic,0.08571428571428572,0
29380,LONG + FOR A LONG TIME,Southern Sami,0.40625,Uralic,Saami,0.08571428571428572,0
29381,LONG + FOR A LONG TIME,Northern Sami,0.28125,Uralic,Saami,0.08571428571428572,0
29382,LONG + FOR A LONG TIME,Lule Sami,0.3515625,Uralic,Saami,0.08571428571428572,0
29383,LONG + FOR A LONG TIME,Inari Sami,0.28125,Uralic,Saami,0.08571428571428572,0
29384,LONG + FOR A LONG TIME,Skolt Sami,0.28125,Uralic,Saami,0.08571428571428572,0
29385,LONG + FOR A LONG TIME,Spanish,0.4375,Indo-European,Italic,0.08571428571428572,0
29386,LONG + FOR A LONG TIME,Standard Albanian,0.484375,Indo-European,Albanian,0.08571428571428572,0
29387,LONG + FOR A LONG TIME,Swedish,0.421875,Indo-European,Germanic,0.08571428571428572,0
29388,LONG + FOR A LONG TIME,Tamil,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29389,LONG + FOR A LONG TIME,Tatar,0.453125,Turkic,Kipchak,0.08571428571428572,0
29390,LONG + FOR A LONG TIME,Telugu,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29391,LONG + FOR A LONG TIME,Turkish,1.015625,Turkic,West Oghuz,0.08571428571428572,1
29392,LONG + FOR A LONG TIME,Udmurt,0.328125,Uralic,Permian,0.08571428571428572,0
29393,LONG + FOR A LONG TIME,Ukrainian,0.5,Indo-European,Balto-Slavic,0.08571428571428572,0
29394,LONG + FOR A LONG TIME,Northern Uzbek,0.0,Turkic,Uzbek,0.08571428571428572,0
29395,LONG + FOR A LONG TIME,Veps,0.34375,Uralic,Finnic,0.08571428571428572,0
29396,LONG + FOR A LONG TIME,Kalmyk,0.6015625,Mongolic,Eastern Mongolic,0.08571428571428572,0
29397,LONG + FOR A LONG TIME,Northern Yukaghir,0.0,Yukaghir,Northern Yukaghir,0.08571428571428572,0
29398,LONG + FOR A LONG TIME,Tundra Nenets,0.3203125,Uralic,Samoyedic,0.08571428571428572,0
29399,LONG + FOR A LONG TIME,Southern Yukaghir,0.0,Yukaghir,Kolymic,0.08571428571428572,0
29400,RUN + FLEE,Abkhaz,0.78125,Abkhaz-Adyge,Abkhaz-Abaza,0.08571428571428572,0
29401,RUN + FLEE,Adyghe,0.78125,Abkhaz-Adyge,Circassian,0.08571428571428572,0
29402,RUN + FLEE,Hokkaido Ainu,0.0,Ainu,Hokkaido-Kuril Ainu,0.08571428571428572,0
29403,RUN + FLEE,Aleut,0.0,Eskimo-Aleut,Aleut,0.08571428571428572,0
29404,RUN + FLEE,Avar,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29405,RUN + FLEE,North Azerbaijani,0.9375,Turkic,West Oghuz,0.08571428571428572,1
29406,RUN + FLEE,Bashkir,0.484375,Turkic,Kipchak,0.08571428571428572,0
29407,RUN + FLEE,Belarusian,0.8125,Indo-European,Balto-Slavic,0.08571428571428572,0
29408,RUN + FLEE,Bengali,0.0,Indo-European,Indo-Aryan,0.08571428571428572,0
29409,RUN + FLEE,Breton,0.21875,Indo-European,Celtic,0.08571428571428572,0
29410,RUN + FLEE,Burushaski,0.0,Burushaski,Burushaski,0.08571428571428572,0
29411,RUN + FLEE,Buryat,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29412,RUN + FLEE,Bulgarian,1.03125,Indo-European,Balto-Slavic,0.08571428571428572,1
29413,RUN + FLEE,Catalan,0.359375,Indo-European,Italic,0.08571428571428572,0
29414,RUN + FLEE,Czech,0.71875,Indo-European,Balto-Slavic,0.08571428571428572,0
29415,RUN + FLEE,Chechen,0.6875,Nakh-Daghestanian,Nakh,0.08571428571428572,0
29416,RUN + FLEE,Chuvash,0.59375,Turkic,Bolgar,0.08571428571428572,0
29417,RUN + FLEE,Chukchi,0.0,Chukotko-Kamchatkan,Chukotian,0.08571428571428572,0
29418,RUN + FLEE,Mandarin Chinese,0.0,Sino-Tibetan,Sinitic,0.08571428571428572,0
29419,RUN + FLEE,Welsh,0.296875,Indo-European,Celtic,0.08571428571428572,0
29420,RUN + FLEE,Danish,0.59375,Indo-European,Germanic,0.08571428571428572,0
29421,RUN + FLEE,Dargwa,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29422,RUN + FLEE,Tsez,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29423,RUN + FLEE,German,0.59375,Indo-European,Germanic,0.08571428571428572,0
29424,RUN + FLEE,Estonian,0.625,Uralic,Finnic,0.08571428571428572,0
29425,RUN + FLEE,Modern Greek,0.78125,Indo-European,Graeco-Phrygian,0.08571428571428572,0
29426,RUN + FLEE,Forest Enets,0.10546875,Uralic,Samoyedic,0.08571428571428572,0
29427,RUN + FLEE,English,0.296875,Indo-European,Germanic,0.08571428571428572,0
29428,RUN + FLEE,Central Siberian Yupik,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29429,RUN + FLEE,Basque,0.21875,Basque,Basque,0.08571428571428572,0
29430,RUN + FLEE,Evenki,0.052734375,Tungusic,Northern Tungusic,0.08571428571428572,0
29431,RUN + FLEE,Finnish,0.625,Uralic,Finnic,0.08571428571428572,0
29432,RUN + FLEE,French,0.4375,Indo-European,Italic,0.08571428571428572,0
29433,RUN + FLEE,Nanai,0.0,Tungusic,Central Tungusic,0.08571428571428572,0
29434,RUN + FLEE,Irish,0.21875,Indo-European,Celtic,0.08571428571428572,0
29435,RUN + FLEE,Modern Hebrew,0.484375,Afro-Asiatic,Semitic,0.08571428571428572,0
29436,RUN + FLEE,Hindi,0.5,Indo-European,Indo-Aryan,0.08571428571428572,1
29437,RUN + FLEE,Croatian,0.71875,Indo-European,Balto-Slavic,0.08571428571428572,0
29438,RUN + FLEE,Hungarian,0.875,Uralic,Hungarian,0.08571428571428572,0
29439,RUN + FLEE,Armenian,0.6875,Indo-European,Armenic,0.08571428571428572,0
29440,RUN + FLEE,Icelandic,0.0,Indo-European,Germanic,0.08571428571428572,0
29441,RUN + FLEE,Italian,0.71875,Indo-European,Italic,0.08571428571428572,0
29442,RUN + FLEE,Itelmen,0.5,Chukotko-Kamchatkan,Itelmen,0.08571428571428572,1
29443,RUN + FLEE,Japanese,0.0,Japonic,Japanesic,0.08571428571428572,0
29444,RUN + FLEE,Kalaallisut,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29445,RUN + FLEE,Kannada,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29446,RUN + FLEE,Georgian,0.78125,Kartvelian,Georgian-Zan,0.08571428571428572,0
29447,RUN + FLEE,Kazakh,0.0,Turkic,Kipchak,0.08571428571428572,0
29448,RUN + FLEE,Northern Khanty,0.25,Uralic,Khantyic,0.08571428571428572,0
29449,RUN + FLEE,Ket,0.10546875,Yeniseian,Northern Yeniseian,0.08571428571428572,0
29450,RUN + FLEE,Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29451,RUN + FLEE,Northern Kurdish,0.75,Indo-European,Iranian,0.08571428571428572,0
29452,RUN + FLEE,Komi-Permyak,0.5,Uralic,Permian,0.08571428571428572,0
29453,RUN + FLEE,Korean,0.0,Koreanic,Korean,0.08571428571428572,0
29454,RUN + FLEE,Komi-Zyrian,0.421875,Uralic,Permian,0.08571428571428572,0
29455,RUN + FLEE,North Karelian,0.4375,Uralic,Finnic,0.08571428571428572,0
29456,RUN + FLEE,Latvian,0.6875,Indo-European,Balto-Slavic,0.08571428571428572,0
29457,RUN + FLEE,Lak,0.6875,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29458,RUN + FLEE,Lezgian,0.9375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,1
29459,RUN + FLEE,Lithuanian,1.0625,Indo-European,Balto-Slavic,0.08571428571428572,1
29460,RUN + FLEE,Livonian,0.6875,Uralic,Finnic,0.08571428571428572,0
29461,RUN + FLEE,Malayalam,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29462,RUN + FLEE,Moksha,0.71875,Uralic,Mordvin,0.08571428571428572,0
29463,RUN + FLEE,Meadow Mari,0.59375,Uralic,Mari,0.08571428571428572,0
29464,RUN + FLEE,Manchu,0.0,Tungusic,Manchu-Jurchen,0.08571428571428572,0
29465,RUN + FLEE,Northern Mansi,0.25,Uralic,Mansic,0.08571428571428572,0
29466,RUN + FLEE,Hill Mari,0.84375,Uralic,Mari,0.08571428571428572,1
29467,RUN + FLEE,Erzya,0.625,Uralic,Mordvin,0.08571428571428572,0
29468,RUN + FLEE,Nganasan,0.10546875,Uralic,Samoyedic,0.08571428571428572,0
29469,RUN + FLEE,Nivkh,0.0,Nivkh,Nivkh,0.08571428571428572,0
29470,RUN + FLEE,Dutch,0.4375,Indo-European,Germanic,0.08571428571428572,0
29471,RUN + FLEE,Norwegian (Bokmål),0.53125,Indo-European,Germanic,0.08571428571428572,0
29472,RUN + FLEE,Olonets Karelian,0.8125,Uralic,Finnic,0.08571428571428572,0
29473,RUN + FLEE,Ossetian,0.6875,Indo-European,Iranian,0.08571428571428572,0
29474,RUN + FLEE,Northern Pashto,0.0,Indo-European,Iranian,0.08571428571428572,0
29475,RUN + FLEE,Western Farsi,0.0,Indo-European,Iranian,0.08571428571428572,0
29476,RUN + FLEE,Polish,0.71875,Indo-European,Balto-Slavic,0.08571428571428572,0
29477,RUN + FLEE,Portuguese,0.1796875,Indo-European,Italic,0.08571428571428572,0
29478,RUN + FLEE,Romanian,1.125,Indo-European,Italic,0.08571428571428572,1
29479,RUN + FLEE,Russian,0.625,Indo-European,Balto-Slavic,0.08571428571428572,0
29480,RUN + FLEE,Sakha,0.0,Turkic,North Siberian Turkic,0.08571428571428572,0
29481,RUN + FLEE,Northern Selkup,0.125,Uralic,Samoyedic,0.08571428571428572,0
29482,RUN + FLEE,Kildin Sami,0.40625,Uralic,Saami,0.08571428571428572,0
29483,RUN + FLEE,Slovak,0.875,Indo-European,Balto-Slavic,0.08571428571428572,0
29484,RUN + FLEE,Slovene,0.71875,Indo-European,Balto-Slavic,0.08571428571428572,0
29485,RUN + FLEE,Southern Sami,0.34375,Uralic,Saami,0.08571428571428572,0
29486,RUN + FLEE,Northern Sami,0.40625,Uralic,Saami,0.08571428571428572,0
29487,RUN + FLEE,Lule Sami,0.3125,Uralic,Saami,0.08571428571428572,0
29488,RUN + FLEE,Inari Sami,0.40625,Uralic,Saami,0.08571428571428572,0
29489,RUN + FLEE,Skolt Sami,0.40625,Uralic,Saami,0.08571428571428572,0
29490,RUN + FLEE,Spanish,0.21875,Indo-European,Italic,0.08571428571428572,0
29491,RUN + FLEE,Standard Albanian,0.71875,Indo-European,Albanian,0.08571428571428572,0
29492,RUN + FLEE,Swedish,0.625,Indo-European,Germanic,0.08571428571428572,0
29493,RUN + FLEE,Tamil,0.5,Dravidian,South Dravidian,0.08571428571428572,1
29494,RUN + FLEE,Tatar,0.625,Turkic,Kipchak,0.08571428571428572,0
29495,RUN + FLEE,Telugu,0.25,Dravidian,South Dravidian,0.08571428571428572,0
29496,RUN + FLEE,Turkish,0.71875,Turkic,West Oghuz,0.08571428571428572,0
29497,RUN + FLEE,Udmurt,0.5,Uralic,Permian,0.08571428571428572,0
29498,RUN + FLEE,Ukrainian,0.875,Indo-European,Balto-Slavic,0.08571428571428572,0
29499,RUN + FLEE,Northern Uzbek,0.0,Turkic,Uzbek,0.08571428571428572,0
29500,RUN + FLEE,Veps,0.8125,Uralic,Finnic,0.08571428571428572,0
29501,RUN + FLEE,Kalmyk,0.78125,Mongolic,Eastern Mongolic,0.08571428571428572,0
29502,RUN + FLEE,Northern Yukaghir,0.0,Yukaghir,Northern Yukaghir,0.08571428571428572,0
29503,RUN + FLEE,Tundra Nenets,0.2109375,Uralic,Samoyedic,0.08571428571428572,0
29504,RUN + FLEE,Southern Yukaghir,0.0,Yukaghir,Kolymic,0.08571428571428572,0
29505,MASTER + DEXTEROUS,Abkhaz,0.24609375,Abkhaz-Adyge,Abkhaz-Abaza,0.08571428571428572,0
29506,MASTER + DEXTEROUS,Adyghe,0.24609375,Abkhaz-Adyge,Circassian,0.08571428571428572,0
29507,MASTER + DEXTEROUS,Hokkaido Ainu,0.0,Ainu,Hokkaido-Kuril Ainu,0.08571428571428572,0
29508,MASTER + DEXTEROUS,Aleut,0.0,Eskimo-Aleut,Aleut,0.08571428571428572,0
29509,MASTER + DEXTEROUS,Avar,0.24609375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29510,MASTER + DEXTEROUS,North Azerbaijani,0.24609375,Turkic,West Oghuz,0.08571428571428572,0
29511,MASTER + DEXTEROUS,Bashkir,1.171875,Turkic,Kipchak,0.08571428571428572,1
29512,MASTER + DEXTEROUS,Belarusian,0.4921875,Indo-European,Balto-Slavic,0.08571428571428572,0
29513,MASTER + DEXTEROUS,Bengali,0.0,Indo-European,Indo-Aryan,0.08571428571428572,0
29514,MASTER + DEXTEROUS,Breton,0.083984375,Indo-European,Celtic,0.08571428571428572,0
29515,MASTER + DEXTEROUS,Burushaski,0.0,Burushaski,Burushaski,0.08571428571428572,0
29516,MASTER + DEXTEROUS,Buryat,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29517,MASTER + DEXTEROUS,Bulgarian,0.123046875,Indo-European,Balto-Slavic,0.08571428571428572,0
29518,MASTER + DEXTEROUS,Catalan,0.0615234375,Indo-European,Italic,0.08571428571428572,0
29519,MASTER + DEXTEROUS,Czech,0.24609375,Indo-European,Balto-Slavic,0.08571428571428572,0
29520,MASTER + DEXTEROUS,Chechen,0.24609375,Nakh-Daghestanian,Nakh,0.08571428571428572,0
29521,MASTER + DEXTEROUS,Chuvash,1.171875,Turkic,Bolgar,0.08571428571428572,1
29522,MASTER + DEXTEROUS,Chukchi,0.0,Chukotko-Kamchatkan,Chukotian,0.08571428571428572,0
29523,MASTER + DEXTEROUS,Mandarin Chinese,0.0,Sino-Tibetan,Sinitic,0.08571428571428572,0
29524,MASTER + DEXTEROUS,Welsh,0.123046875,Indo-European,Celtic,0.08571428571428572,0
29525,MASTER + DEXTEROUS,Danish,0.3359375,Indo-European,Germanic,0.08571428571428572,0
29526,MASTER + DEXTEROUS,Dargwa,0.24609375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29527,MASTER + DEXTEROUS,Tsez,0.24609375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29528,MASTER + DEXTEROUS,German,0.24609375,Indo-European,Germanic,0.08571428571428572,0
29529,MASTER + DEXTEROUS,Estonian,0.4921875,Uralic,Finnic,0.08571428571428572,0
29530,MASTER + DEXTEROUS,Modern Greek,0.123046875,Indo-European,Graeco-Phrygian,0.08571428571428572,0
29531,MASTER + DEXTEROUS,Forest Enets,1.15625,Uralic,Samoyedic,0.08571428571428572,1
29532,MASTER + DEXTEROUS,English,0.16796875,Indo-European,Germanic,0.08571428571428572,0
29533,MASTER + DEXTEROUS,Central Siberian Yupik,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29534,MASTER + DEXTEROUS,Basque,0.0615234375,Basque,Basque,0.08571428571428572,0
29535,MASTER + DEXTEROUS,Evenki,0.953125,Tungusic,Northern Tungusic,0.08571428571428572,1
29536,MASTER + DEXTEROUS,Finnish,0.671875,Uralic,Finnic,0.08571428571428572,0
29537,MASTER + DEXTEROUS,French,0.123046875,Indo-European,Italic,0.08571428571428572,0
29538,MASTER + DEXTEROUS,Nanai,0.0,Tungusic,Central Tungusic,0.08571428571428572,0
29539,MASTER + DEXTEROUS,Irish,0.083984375,Indo-European,Celtic,0.08571428571428572,0
29540,MASTER + DEXTEROUS,Modern Hebrew,0.0615234375,Afro-Asiatic,Semitic,0.08571428571428572,0
29541,MASTER + DEXTEROUS,Hindi,0.0,Indo-European,Indo-Aryan,0.08571428571428572,0
29542,MASTER + DEXTEROUS,Croatian,0.123046875,Indo-European,Balto-Slavic,0.08571428571428572,0
29543,MASTER + DEXTEROUS,Hungarian,0.24609375,Uralic,Hungarian,0.08571428571428572,0
29544,MASTER + DEXTEROUS,Armenian,0.24609375,Indo-European,Armenic,0.08571428571428572,0
29545,MASTER + DEXTEROUS,Icelandic,0.0,Indo-European,Germanic,0.08571428571428572,0
29546,MASTER + DEXTEROUS,Italian,0.123046875,Indo-European,Italic,0.08571428571428572,0
29547,MASTER + DEXTEROUS,Itelmen,0.5,Chukotko-Kamchatkan,Itelmen,0.08571428571428572,1
29548,MASTER + DEXTEROUS,Japanese,0.0,Japonic,Japanesic,0.08571428571428572,0
29549,MASTER + DEXTEROUS,Kalaallisut,0.0,Eskimo-Aleut,Eskimo,0.08571428571428572,0
29550,MASTER + DEXTEROUS,Kannada,0.0,Dravidian,South Dravidian,0.08571428571428572,0
29551,MASTER + DEXTEROUS,Georgian,0.24609375,Kartvelian,Georgian-Zan,0.08571428571428572,0
29552,MASTER + DEXTEROUS,Kazakh,0.5,Turkic,Kipchak,0.08571428571428572,1
29553,MASTER + DEXTEROUS,Northern Khanty,0.875,Uralic,Khantyic,0.08571428571428572,0
29554,MASTER + DEXTEROUS,Ket,0.90625,Yeniseian,Northern Yeniseian,0.08571428571428572,0
29555,MASTER + DEXTEROUS,Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.08571428571428572,0
29556,MASTER + DEXTEROUS,Northern Kurdish,0.123046875,Indo-European,Iranian,0.08571428571428572,0
29557,MASTER + DEXTEROUS,Komi-Permyak,1.03125,Uralic,Permian,0.08571428571428572,0
29558,MASTER + DEXTEROUS,Korean,0.0,Koreanic,Korean,0.08571428571428572,0
29559,MASTER + DEXTEROUS,Komi-Zyrian,1.0625,Uralic,Permian,0.08571428571428572,0
29560,MASTER + DEXTEROUS,North Karelian,0.671875,Uralic,Finnic,0.08571428571428572,0
29561,MASTER + DEXTEROUS,Latvian,0.4921875,Indo-European,Balto-Slavic,0.08571428571428572,0
29562,MASTER + DEXTEROUS,Lak,0.24609375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29563,MASTER + DEXTEROUS,Lezgian,0.24609375,Nakh-Daghestanian,Daghestanian,0.08571428571428572,0
29564,MASTER + DEXTEROUS,Lithuanian,0.4921875,Indo-European,Balto-Slavic,0.08571428571428572,0
29565,MASTER + DEXTEROUS,Livonian,0.4921875,Uralic,Finnic,0.08571428571428572,0
29566,MASTER + DEXTEROUS,Malayalam,0.0,Dravidian,South Dravidian,0.08571428571428572,0
29567,MASTER + DEXTEROUS,Moksha,0.984375,Uralic,Mordvin,0.08571428571428572,0
29568,MASTER + DEXTEROUS,Meadow Mari,1.03125,Uralic,Mari,0.08571428571428572,0
29569,MASTER + DEXTEROUS,Manchu,0.0,Tungusic,Manchu-Jurchen,0.08571428571428572,0
29570,MASTER + DEXTEROUS,Northern Mansi,0.875,Uralic,Mansic,0.08571428571428572,0
29571,MASTER + DEXTEROUS,Hill Mari,1.34375,Uralic,Mari,0.08571428571428572,1
29572,MASTER + DEXTEROUS,Erzya,0.921875,Uralic,Mordvin,0.08571428571428572,0
29573,MASTER + DEXTEROUS,Nganasan,0.78125,Uralic,Samoyedic,0.08571428571428572,0
29574,MASTER + DEXTEROUS,Nivkh,0.0,Nivkh,Nivkh,0.08571428571428572,0
29575,MASTER + DEXTEROUS,Dutch,0.16796875,Indo-European,Germanic,0.08571428571428572,0
29576,MASTER + DEXTEROUS,Norwegian (Bokmål),0.3359375,Indo-European,Germanic,0.08571428571428572,0
29577,MASTER + DEXTEROUS,Olonets Karelian,0.859375,Uralic,Finnic,0.08571428571428572,0
29578,MASTER + DEXTEROUS,Ossetian,0.24609375,Indo-European,Iranian,0.08571428571428572,0
29579,MASTER + DEXTEROUS,Northern Pashto,0.0,Indo-European,Iranian,0.08571428571428572,0
29580,MASTER + DEXTEROUS,Western Farsi,0.0,Indo-European,Iranian,0.08571428571428572,0
29581,MASTER + DEXTEROUS,Polish,0.24609375,Indo-European,Balto-Slavic,0.08571428571428572,0
29582,MASTER + DEXTEROUS,Portuguese,0.0419921875,Indo-European,Italic,0.08571428571428572,0
